Overall,Potential,Age,Height(in cm),Weight(in kg),TotalStats,BaseStats,Preferred Foot,Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,Freekick Accuracy,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,Goalkeeper Diving,Goalkeeper Handling, GoalkeeperKicking,Goalkeeper Positioning,Goalkeeper Reflexes,ST Rating,LW Rating,LF Rating,CF Rating,RF Rating,RW Rating,CAM Rating,LM Rating,CM Rating,RM Rating,LWB Rating,CDM Rating,RWB Rating,LB Rating,CB Rating,RB Rating,GK Rating,Attacking Work Rate_High,Attacking Work Rate_Low,Attacking Work Rate_Medium,Defensive Work Rate_High,Defensive Work Rate_Low,Defensive Work Rate_Medium
85,85.0,,,,2028.0,,,,4.0,,,84.0,,79.0,,68.0,72.0,87.0,,,,,,,,81.0,85.0,,77.0,84.0,67.0,,75.0,74.0,,79.0,,48.0,88.0,,82.0,83.0,,29.0,36.0,6.0,,,,9.0,85.0,81.0,82.0,,,,,83.0,76.0,83.0,65.0,,65.0,62.0,54.0,,,1.0,0.0,0.0,0.0,,0.0
85,,33.0,,,2218.0,,,,3.0,,,70.0,,82.0,,70.0,86.0,73.0,,,,79.0,82.0,,,,,,,,84.0,,,,,,,80.0,,78.0,59.0,,74.0,,79.0,,15.0,13.0,6.0,13.0,79.0,81.0,,79.0,,,84.0,,,85.0,,,,84.0,,,,1.0,,,,0.0,1.0
85,85.0,33.0,,76.0,2002.0,417.0,1.0,,,,42.0,,,79.0,82.0,73.0,,,,87.0,50.0,80.0,66.0,68.0,,85.0,,43.0,66.0,,,61.0,,,70.0,54.0,,,,,,90.0,83.0,83.0,,5.0,,13.0,,,,,74.0,,74.0,72.0,,77.0,,,,,79.0,78.0,82.0,78.0,20.0,0.0,0.0,1.0,,,1.0
85,,,176.0,67.0,,430.0,,4.0,,,82.0,85.0,,,,,,90.0,76.0,,84.0,87.0,79.0,,73.0,86.0,78.0,85.0,,84.0,72.0,79.0,66.0,,60.0,80.0,,,86.0,81.0,82.0,,,21.0,18.0,12.0,16.0,,12.0,13.0,,,,,84.0,84.0,85.0,84.0,,,,,63.0,,51.0,,23.0,,,0.0,,,
85,,,,,2170.0,,,4.0,5.0,4.0,67.0,,,,62.0,80.0,,,,,,89.0,85.0,82.0,92.0,,,72.0,71.0,77.0,,,,,,84.0,,,,,80.0,,53.0,,63.0,,,,,,83.0,,82.0,82.0,82.0,,,,,83.0,74.0,78.0,74.0,72.0,73.0,,,,,1.0,,1.0,
85,85.0,,,,,,,,,,83.0,,82.0,,30.0,,,,,81.0,75.0,,,,76.0,,,,,,81.0,,69.0,,,83.0,,,,85.0,,,23.0,31.0,20.0,8.0,,,12.0,10.0,,84.0,,84.0,84.0,,,85.0,,,,62.0,64.0,59.0,,,22.0,,,0.0,,1.0,0.0
85,85.0,30.0,180.0,,2128.0,,,3.0,3.0,2.0,,67.0,,,73.0,,75.0,,,92.0,71.0,,75.0,,89.0,,63.0,,,82.0,72.0,,,87.0,,,79.0,81.0,69.0,88.0,89.0,,67.0,,71.0,14.0,7.0,,14.0,8.0,72.0,75.0,,,75.0,75.0,,80.0,,80.0,80.0,84.0,,77.0,75.0,77.0,,0.0,0.0,1.0,,0.0,1.0
85,85.0,30.0,,69.0,2303.0,483.0,,,3.0,,76.0,,,87.0,80.0,83.0,,66.0,,,68.0,,,75.0,78.0,88.0,,,,,90.0,82.0,,91.0,80.0,,,80.0,,,,,,,,8.0,14.0,13.0,,,,82.0,81.0,,81.0,82.0,84.0,85.0,85.0,,,85.0,,85.0,,85.0,,1.0,0.0,,1.0,,0.0
85,,30.0,,,,442.0,0.0,,3.0,,,,77.0,83.0,,,77.0,89.0,,79.0,,85.0,77.0,62.0,,84.0,,,,,,,79.0,77.0,,82.0,61.0,42.0,85.0,,85.0,80.0,,,41.0,15.0,12.0,,,10.0,,,83.0,,,,84.0,,79.0,83.0,,65.0,67.0,65.0,60.0,65.0,,1.0,,0.0,0.0,0.0,
85,85.0,,,,2153.0,,,,4.0,,89.0,,,87.0,,67.0,,81.0,,,74.0,90.0,87.0,,,,,89.0,,,71.0,85.0,,79.0,,,65.0,47.0,,80.0,,84.0,44.0,,60.0,,11.0,9.0,10.0,,,84.0,83.0,,83.0,,85.0,85.0,82.0,85.0,75.0,71.0,75.0,,64.0,72.0,,1.0,,,,,
85,85.0,,184.0,84.0,2234.0,,,2.0,,3.0,84.0,,,,,80.0,,,59.0,80.0,75.0,84.0,83.0,80.0,,82.0,87.0,82.0,,,,,,90.0,77.0,78.0,,,,,,82.0,,,68.0,13.0,,12.0,12.0,13.0,,,,,,82.0,84.0,,83.0,85.0,,,,,74.0,79.0,,1.0,,0.0,1.0,,0.0
85,,,179.0,,,,1.0,,3.0,,84.0,84.0,,79.0,52.0,,69.0,,78.0,74.0,85.0,,,,,,,,74.0,,75.0,87.0,,73.0,65.0,,86.0,49.0,,,,,,,,,14.0,,15.0,11.0,85.0,,82.0,82.0,82.0,,82.0,,76.0,,70.0,68.0,70.0,69.0,66.0,69.0,25.0,,0.0,0.0,,,1.0
85,,19.0,174.0,61.0,,455.0,1.0,,4.0,,79.0,67.0,,,68.0,,68.0,68.0,50.0,,,,79.0,62.0,,88.0,82.0,,,,,66.0,,,,,62.0,72.0,77.0,,53.0,,68.0,73.0,63.0,12.0,,,,,76.0,81.0,,80.0,80.0,,,,,,79.0,80.0,,77.0,,77.0,,1.0,,0.0,,0.0,0.0
85,,,171.0,69.0,,,,,,,82.0,,,88.0,,,76.0,79.0,47.0,,59.0,,73.0,68.0,,91.0,,,91.0,,91.0,82.0,49.0,83.0,,77.0,,59.0,,,,84.0,,59.0,,,15.0,6.0,,,,84.0,,,83.0,,,87.0,,,,74.0,,72.0,,72.0,22.0,,0.0,0.0,1.0,,
85,,,,,,,,,2.0,,75.0,,61.0,,84.0,87.0,,,85.0,,,,48.0,55.0,,73.0,,79.0,,84.0,,,,75.0,,,,81.0,,,40.0,82.0,84.0,,,12.0,11.0,11.0,,,71.0,,65.0,,,64.0,67.0,68.0,,68.0,79.0,81.0,79.0,,87.0,,,0.0,0.0,1.0,,,
85,87.0,,191.0,86.0,,427.0,,,4.0,3.0,,,,83.0,36.0,76.0,64.0,,86.0,78.0,80.0,,,56.0,64.0,85.0,,,83.0,,,,,69.0,,,65.0,25.0,86.0,74.0,,,44.0,24.0,,11.0,15.0,8.0,9.0,14.0,,,,,,,,81.0,,81.0,,60.0,60.0,57.0,55.0,,,1.0,,0.0,0.0,0.0,1.0
85,,,,,2195.0,,0.0,,3.0,3.0,93.0,72.0,76.0,81.0,78.0,83.0,,69.0,,,66.0,,,64.0,68.0,79.0,92.0,94.0,,,,83.0,68.0,,,72.0,,78.0,,,,,74.0,,80.0,,,,7.0,,82.0,81.0,80.0,,,,,84.0,,84.0,86.0,,86.0,,82.0,,,,,0.0,,,1.0
85,89.0,25.0,178.0,73.0,,462.0,,,4.0,,,83.0,75.0,,57.0,77.0,73.0,86.0,,77.0,,85.0,,,,,88.0,82.0,,87.0,85.0,85.0,81.0,83.0,,75.0,,56.0,,77.0,69.0,,53.0,,45.0,7.0,12.0,15.0,9.0,,,,84.0,84.0,,,84.0,84.0,,,72.0,71.0,,,,70.0,,1.0,0.0,0.0,1.0,0.0,
85,,32.0,,86.0,,,1.0,,,3.0,,84.0,,85.0,43.0,83.0,,10.0,23.0,35.0,,,18.0,11.0,,25.0,,,41.0,81.0,42.0,,67.0,,74.0,12.0,34.0,,,44.0,24.0,45.0,,,,85.0,84.0,,,,,29.0,,,,,,,36.0,,34.0,36.0,34.0,,,,,,,,,,1.0
85,85.0,,,79.0,,467.0,,4.0,,,78.0,,,,50.0,,13.0,13.0,,,8.0,,,,,,48.0,,,,,,73.0,,,,38.0,,,64.0,24.0,57.0,9.0,19.0,,78.0,,82.0,,90.0,,,34.0,34.0,,,39.0,37.0,,37.0,33.0,,33.0,,,32.0,85.0,,0.0,,,0.0,1.0
85,,,,,2154.0,,1.0,4.0,4.0,4.0,,84.0,,,53.0,65.0,,84.0,44.0,85.0,87.0,86.0,,,79.0,,75.0,,83.0,86.0,,86.0,68.0,72.0,66.0,,,56.0,84.0,86.0,79.0,,59.0,47.0,59.0,12.0,,13.0,,11.0,82.0,83.0,83.0,83.0,83.0,,85.0,85.0,,85.0,74.0,,74.0,,62.0,70.0,23.0,1.0,0.0,0.0,,,1.0
84,,,184.0,79.0,,436.0,0.0,2.0,,3.0,77.0,,,71.0,84.0,80.0,78.0,,,,46.0,,59.0,39.0,63.0,76.0,77.0,,,85.0,,,,76.0,78.0,51.0,,,,,42.0,77.0,,85.0,83.0,,7.0,8.0,,10.0,71.0,70.0,68.0,,,,,74.0,74.0,,83.0,82.0,,84.0,,84.0,,,0.0,,,0.0,1.0
84,84.0,,,,2137.0,433.0,,,,4.0,61.0,69.0,,70.0,,,,65.0,,,,,,,80.0,78.0,66.0,,66.0,85.0,65.0,79.0,,,81.0,64.0,,,,,90.0,,,,,11.0,,9.0,,11.0,76.0,69.0,,,71.0,69.0,,,78.0,,77.0,,77.0,79.0,,79.0,,,0.0,0.0,0.0,,1.0
84,84.0,,,,,,,4.0,4.0,,86.0,,83.0,85.0,,,,,38.0,,,84.0,,79.0,,85.0,90.0,,91.0,,93.0,79.0,67.0,71.0,44.0,,56.0,,78.0,,,85.0,,,,,,,,6.0,,83.0,81.0,81.0,,83.0,,84.0,80.0,84.0,,,,63.0,51.0,,20.0,,,0.0,0.0,,
84,84.0,37.0,,92.0,1265.0,443.0,1.0,,,,80.0,,65.0,,43.0,,12.0,10.0,10.0,,,,20.0,14.0,,21.0,41.0,,,79.0,36.0,49.0,75.0,,,,25.0,22.0,,,23.0,,25.0,,,,,,90.0,,,,30.0,,30.0,29.0,,34.0,37.0,34.0,32.0,35.0,32.0,,,,84.0,0.0,0.0,,,,1.0
84,84.0,,169.0,,1980.0,,1.0,4.0,,3.0,,82.0,,,34.0,,73.0,,40.0,84.0,70.0,,82.0,82.0,,,82.0,,85.0,80.0,,,58.0,,37.0,82.0,59.0,,82.0,,,,23.0,40.0,40.0,,10.0,8.0,10.0,,79.0,83.0,83.0,83.0,83.0,,84.0,84.0,80.0,,,62.0,65.0,,48.0,,,1.0,0.0,0.0,,,
84,84.0,,182.0,86.0,2231.0,,,,3.0,,,86.0,78.0,78.0,46.0,,75.0,,,,,76.0,85.0,,,81.0,73.0,,,,77.0,86.0,,,84.0,,87.0,39.0,,,82.0,86.0,41.0,45.0,38.0,,,31.0,,,,,,,82.0,80.0,,,79.0,,,,66.0,,63.0,,,,0.0,0.0,,0.0,
84,84.0,,,76.0,,439.0,0.0,3.0,,,68.0,,,84.0,43.0,77.0,,,,,80.0,,,79.0,80.0,,68.0,68.0,73.0,84.0,,79.0,59.0,88.0,,77.0,56.0,,85.0,,84.0,,51.0,34.0,,,11.0,14.0,,16.0,,83.0,83.0,83.0,,,84.0,,,,,,69.0,64.0,,64.0,23.0,0.0,0.0,,,0.0,1.0
84,,27.0,,72.0,2063.0,437.0,0.0,3.0,,,82.0,81.0,,86.0,,,77.0,82.0,,,78.0,85.0,,75.0,79.0,88.0,,82.0,,,87.0,,65.0,,64.0,80.0,,,,83.0,,,42.0,30.0,,5.0,6.0,,,6.0,82.0,,83.0,,83.0,,84.0,84.0,80.0,84.0,,,,,,,16.0,,0.0,1.0,0.0,,1.0
84,84.0,,185.0,,,,1.0,,,2.0,65.0,,,80.0,80.0,,,,68.0,,56.0,84.0,,70.0,85.0,83.0,,68.0,,,,86.0,83.0,,84.0,,84.0,,,85.0,,,,,,,13.0,,,7.0,77.0,,78.0,,,,81.0,80.0,,80.0,,,82.0,81.0,83.0,81.0,,0.0,0.0,1.0,,,
84,,,,78.0,1262.0,447.0,,2.0,1.0,1.0,84.0,81.0,76.0,86.0,,84.0,,,,,,20.0,,19.0,,,,,,80.0,29.0,57.0,48.0,,69.0,,25.0,,,62.0,24.0,,,,,84.0,81.0,,,86.0,31.0,28.0,,,,,35.0,,38.0,,30.0,34.0,30.0,29.0,30.0,29.0,,0.0,,,,0.0,1.0
84,,,178.0,76.0,2172.0,,,,4.0,3.0,67.0,,85.0,86.0,68.0,64.0,80.0,,53.0,,,,85.0,,,88.0,72.0,62.0,83.0,,,85.0,,,,87.0,,,79.0,86.0,81.0,83.0,69.0,68.0,63.0,,14.0,,6.0,,,81.0,,82.0,82.0,,84.0,,,84.0,79.0,80.0,79.0,76.0,71.0,76.0,21.0,,0.0,0.0,,0.0,
84,,,176.0,,,,1.0,4.0,4.0,,,69.0,,,,,73.0,61.0,,90.0,76.0,,79.0,,,,,,86.0,82.0,84.0,79.0,75.0,79.0,,75.0,,,,86.0,,84.0,73.0,76.0,68.0,9.0,,6.0,,,,,,79.0,79.0,80.0,84.0,,84.0,,81.0,83.0,81.0,78.0,,,,1.0,,,1.0,,
84,,,180.0,,,,,,4.0,,,,83.0,87.0,,,82.0,76.0,36.0,,,88.0,78.0,,,,,,84.0,81.0,,,32.0,,70.0,79.0,,,81.0,86.0,,88.0,,,43.0,,6.0,11.0,10.0,13.0,,,,81.0,,,84.0,,,,,70.0,,,,,21.0,1.0,,0.0,,,
84,,30.0,,73.0,2105.0,,1.0,3.0,3.0,,82.0,54.0,77.0,,,,,51.0,,82.0,,78.0,,,74.0,83.0,,84.0,,,82.0,68.0,77.0,,,,85.0,78.0,,72.0,45.0,,,81.0,,13.0,,,9.0,,,,,,,75.0,78.0,81.0,,,84.0,82.0,84.0,,,84.0,,1.0,0.0,,,0.0,1.0
84,84.0,,187.0,,,382.0,1.0,,,2.0,64.0,35.0,,58.0,,,36.0,34.0,84.0,73.0,27.0,,,,,,,68.0,,82.0,52.0,,,69.0,83.0,,,,29.0,55.0,37.0,80.0,,86.0,83.0,14.0,13.0,,,,,53.0,54.0,54.0,54.0,53.0,59.0,59.0,67.0,,,81.0,74.0,77.0,84.0,,,0.0,,1.0,1.0,,
84,84.0,,,88.0,,476.0,1.0,,1.0,,85.0,83.0,82.0,85.0,,,,,26.0,50.0,13.0,13.0,22.0,,,,59.0,,49.0,80.0,49.0,,,,,,,,,,,,,20.0,20.0,85.0,83.0,82.0,83.0,,39.0,35.0,,37.0,,35.0,44.0,42.0,46.0,42.0,,41.0,,,,36.0,84.0,0.0,0.0,,,0.0,
84,85.0,,191.0,,,425.0,,4.0,,,81.0,,64.0,,85.0,80.0,42.0,46.0,85.0,78.0,42.0,,,52.0,77.0,75.0,,,,82.0,,52.0,,67.0,,53.0,78.0,84.0,55.0,59.0,43.0,,,86.0,,11.0,,,,,,64.0,,,,,,69.0,74.0,69.0,78.0,,,81.0,,81.0,21.0,,,1.0,,,0.0
84,,,,68.0,2102.0,438.0,,5.0,,2.0,81.0,,,88.0,39.0,68.0,74.0,,,,,,82.0,,66.0,,,,91.0,,91.0,,77.0,72.0,68.0,74.0,62.0,44.0,,80.0,85.0,85.0,,,,6.0,13.0,,7.0,,,84.0,84.0,,,84.0,,84.0,,84.0,,,65.0,,55.0,61.0,,1.0,,0.0,0.0,1.0,0.0
84,84.0,31.0,,,2013.0,416.0,,,,4.0,,78.0,,89.0,,,,,,,,90.0,89.0,,,90.0,87.0,,,77.0,,76.0,,,,81.0,34.0,,,87.0,,,53.0,,,8.0,4.0,14.0,,10.0,,,,,83.0,,,,,84.0,64.0,,,,47.0,,19.0,1.0,0.0,0.0,0.0,0.0,
84,84.0,,,,,,,3.0,,4.0,,,,,87.0,,65.0,,86.0,,,,,,85.0,,45.0,60.0,60.0,86.0,,71.0,,,,,,,57.0,,68.0,,,86.0,85.0,15.0,,10.0,,,,67.0,,,69.0,,,,,73.0,80.0,84.0,80.0,,,,,,0.0,1.0,0.0,0.0,
84,,30.0,,,,,1.0,3.0,2.0,,68.0,,65.0,,87.0,79.0,,,84.0,75.0,,,45.0,36.0,71.0,73.0,,69.0,61.0,,59.0,65.0,,,,60.0,,,,70.0,41.0,85.0,,,85.0,8.0,10.0,7.0,14.0,,,,,61.0,61.0,60.0,,,74.0,,,83.0,,81.0,84.0,81.0,,0.0,,1.0,,0.0,0.0
84,84.0,,194.0,,1899.0,,1.0,2.0,,,,46.0,,71.0,,,54.0,36.0,,,,74.0,,23.0,,74.0,53.0,67.0,55.0,86.0,,66.0,,,82.0,48.0,84.0,86.0,48.0,72.0,,,,,82.0,,,,,,,,65.0,,65.0,,70.0,69.0,,69.0,,,,79.0,,79.0,,0.0,,,,,1.0
84,85.0,30.0,197.0,86.0,1301.0,460.0,0.0,,,3.0,84.0,82.0,,,,84.0,,,14.0,35.0,13.0,14.0,20.0,,,,44.0,46.0,50.0,80.0,,,58.0,44.0,,,,16.0,15.0,42.0,,40.0,,,17.0,84.0,82.0,,,,35.0,29.0,31.0,,31.0,29.0,35.0,,36.0,,32.0,35.0,32.0,32.0,,32.0,,,,1.0,0.0,0.0,1.0
84,,,,65.0,2213.0,,0.0,3.0,,,83.0,,85.0,,,,,,50.0,84.0,,82.0,85.0,84.0,,83.0,,,,84.0,81.0,78.0,,80.0,71.0,84.0,68.0,77.0,,,80.0,80.0,64.0,,62.0,,12.0,,,12.0,80.0,,,82.0,82.0,,84.0,,84.0,84.0,80.0,80.0,80.0,,,77.0,,,0.0,,,0.0,
84,84.0,29.0,,66.0,2088.0,439.0,,,4.0,,81.0,77.0,,87.0,,,,,43.0,,75.0,87.0,84.0,,74.0,,84.0,,,,94.0,,,,,78.0,,45.0,,,,84.0,58.0,,38.0,,5.0,5.0,13.0,,,83.0,82.0,82.0,,,84.0,,,,,,,,,67.0,20.0,1.0,,0.0,0.0,,1.0
84,84.0,,173.0,71.0,,445.0,1.0,,3.0,2.0,,64.0,,,,72.0,,,79.0,82.0,,,,84.0,80.0,82.0,74.0,,,,,,78.0,86.0,64.0,,73.0,81.0,,,66.0,78.0,,,,11.0,14.0,8.0,,10.0,74.0,,,,,75.0,,80.0,82.0,,,,83.0,83.0,,,,0.0,,,0.0,,1.0
84,,,,85.0,,,1.0,4.0,2.0,3.0,,,69.0,,85.0,78.0,44.0,,,81.0,,69.0,,,81.0,,53.0,,,81.0,,,,,,65.0,82.0,,38.0,,,86.0,,,,,2.0,,2.0,4.0,,,,,,,71.0,68.0,77.0,68.0,76.0,84.0,,,,77.0,,,0.0,,,,
84,,34.0,,,2142.0,,,2.0,,4.0,,79.0,84.0,87.0,48.0,,85.0,76.0,,82.0,,88.0,92.0,,80.0,,80.0,,91.0,,75.0,83.0,,,,84.0,,,82.0,,,,,55.0,52.0,10.0,,,12.0,11.0,,84.0,,83.0,83.0,,84.0,,,,72.0,70.0,72.0,68.0,,,21.0,1.0,,,0.0,,
84,84.0,,,,2045.0,,1.0,4.0,,,,80.0,,,35.0,,77.0,78.0,61.0,,,89.0,83.0,79.0,,,84.0,,,,,,55.0,,,,54.0,41.0,83.0,84.0,,,,,22.0,11.0,12.0,,8.0,8.0,,83.0,,83.0,83.0,83.0,84.0,84.0,,84.0,65.0,63.0,65.0,,,,,,0.0,,0.0,,
84,,,,80.0,,,,5.0,4.0,3.0,78.0,,79.0,,,78.0,,80.0,,79.0,,,78.0,75.0,79.0,,79.0,,76.0,85.0,,,,,80.0,,65.0,,85.0,,,,80.0,,68.0,,,,,6.0,,,,81.0,,,,,,,81.0,80.0,81.0,,,,19.0,,0.0,0.0,,0.0,1.0
84,84.0,36.0,193.0,80.0,,,,5.0,,3.0,,84.0,,,,,,87.0,,,79.0,77.0,65.0,,,84.0,,65.0,,83.0,55.0,,,69.0,86.0,,,,,,67.0,87.0,,,,,,13.0,15.0,,,77.0,80.0,80.0,,,,,77.0,,,,62.0,59.0,,,23.0,0.0,0.0,,,0.0,1.0
84,,37.0,187.0,85.0,,,0.0,,,4.0,,,,,85.0,,,33.0,77.0,,45.0,,,,,55.0,,65.0,,,57.0,,,,,49.0,87.0,87.0,,,50.0,,84.0,88.0,84.0,,,2.0,,,60.0,,54.0,,,55.0,58.0,,64.0,60.0,,78.0,,78.0,84.0,78.0,14.0,0.0,0.0,1.0,1.0,,
84,,,,,,,,3.0,4.0,,,77.0,83.0,,,81.0,,,58.0,,71.0,82.0,,,,85.0,,76.0,,81.0,80.0,80.0,,,80.0,,76.0,,,86.0,66.0,,71.0,81.0,,13.0,,10.0,7.0,14.0,,81.0,,,,,84.0,84.0,84.0,,,83.0,82.0,,,,,,,,0.0,,
84,91.0,19.0,186.0,,,469.0,,,,2.0,75.0,75.0,78.0,84.0,,80.0,66.0,,67.0,,71.0,85.0,,,,,,,81.0,,,78.0,76.0,,,,,,,84.0,,79.0,79.0,,76.0,14.0,11.0,10.0,,8.0,80.0,80.0,81.0,81.0,81.0,80.0,84.0,82.0,,,,,81.0,80.0,80.0,80.0,,,0.0,0.0,,0.0,
84,90.0,,,,2073.0,455.0,,,,3.0,,,,86.0,48.0,,75.0,80.0,50.0,,,,,,,82.0,91.0,91.0,88.0,,,86.0,53.0,85.0,70.0,84.0,69.0,30.0,,77.0,,,,,,6.0,,8.0,,7.0,,,83.0,83.0,,84.0,,,,86.0,71.0,67.0,,,60.0,,,1.0,0.0,,0.0,0.0,
84,,22.0,,,,,,3.0,4.0,2.0,,,75.0,,42.0,,,80.0,,,67.0,,,42.0,,,,,,,,,,,,64.0,,,,,,,48.0,,46.0,,,,8.0,,,83.0,80.0,,,,83.0,84.0,77.0,,,,70.0,,52.0,,,,0.0,0.0,0.0,,
84,91.0,,,,,438.0,1.0,4.0,,,,,80.0,,29.0,,,,72.0,83.0,,,,,77.0,85.0,,,,,,,66.0,,79.0,85.0,58.0,,84.0,81.0,,84.0,22.0,,,5.0,,,12.0,14.0,86.0,83.0,,84.0,84.0,,86.0,,,,,,,,49.0,56.0,,1.0,,0.0,,1.0,
84,,23.0,,,1971.0,,1.0,4.0,,1.0,,,73.0,,,,75.0,80.0,,,74.0,89.0,,,63.0,,,,82.0,83.0,80.0,,,77.0,,,60.0,24.0,82.0,74.0,,81.0,,,,10.0,12.0,,,,82.0,,82.0,82.0,82.0,83.0,,,,,,56.0,61.0,57.0,48.0,,,0.0,,1.0,,1.0,
84,,,181.0,,,,1.0,,,2.0,,45.0,64.0,,,,45.0,,80.0,81.0,,,42.0,26.0,,74.0,85.0,83.0,,85.0,,48.0,,,80.0,,75.0,86.0,47.0,62.0,43.0,82.0,85.0,,83.0,,10.0,8.0,,13.0,66.0,,,66.0,66.0,,,,74.0,,,82.0,79.0,,,,22.0,1.0,,,1.0,0.0,
84,86.0,,,72.0,,,1.0,,4.0,2.0,56.0,,86.0,81.0,70.0,73.0,,,67.0,,79.0,,84.0,,,85.0,58.0,,67.0,84.0,,,68.0,85.0,69.0,,69.0,,,87.0,77.0,,,73.0,,,8.0,10.0,,,,79.0,80.0,80.0,80.0,79.0,84.0,82.0,86.0,82.0,78.0,,78.0,76.0,74.0,,,0.0,,1.0,,,
84,,22.0,181.0,79.0,2225.0,,,4.0,,,81.0,,81.0,,,,,,,,68.0,,,81.0,,,78.0,,81.0,82.0,,,65.0,85.0,,81.0,,81.0,75.0,,,84.0,81.0,,,13.0,9.0,8.0,7.0,,78.0,,,,78.0,78.0,,,83.0,81.0,83.0,,,82.0,81.0,82.0,,,0.0,1.0,1.0,0.0,0.0
84,,25.0,,,,440.0,1.0,,4.0,1.0,91.0,80.0,75.0,87.0,,,,,62.0,,,89.0,,58.0,71.0,87.0,,,88.0,83.0,,84.0,73.0,84.0,,82.0,,,,77.0,63.0,83.0,,,,10.0,,13.0,14.0,14.0,,84.0,,83.0,,,,,,,65.0,61.0,,,52.0,61.0,22.0,,0.0,0.0,,,1.0
84,89.0,24.0,,78.0,2043.0,445.0,1.0,,2.0,2.0,,,,72.0,,82.0,69.0,48.0,82.0,79.0,34.0,70.0,60.0,,,,83.0,,,85.0,,,85.0,,,42.0,84.0,,,,,74.0,,,,11.0,,,12.0,15.0,,70.0,,,69.0,70.0,,,,,83.0,,83.0,,,85.0,22.0,0.0,0.0,,,,
84,90.0,,182.0,,,,1.0,,3.0,1.0,,74.0,,79.0,,,70.0,,59.0,,,,70.0,,,,82.0,91.0,76.0,84.0,68.0,,62.0,,79.0,,,,,,,,79.0,81.0,,,10.0,6.0,15.0,8.0,79.0,,,,,,,,85.0,83.0,,84.0,,83.0,,83.0,20.0,1.0,,,1.0,,0.0
84,85.0,26.0,,,,438.0,,2.0,,3.0,88.0,81.0,,85.0,38.0,,,80.0,72.0,,,,84.0,83.0,,85.0,,88.0,87.0,82.0,,86.0,,,66.0,,,,81.0,,71.0,82.0,36.0,,35.0,8.0,12.0,9.0,,14.0,,,83.0,,83.0,84.0,,,78.0,85.0,67.0,,67.0,63.0,,63.0,,0.0,0.0,,0.0,0.0,
84,88.0,22.0,178.0,,2225.0,477.0,1.0,3.0,3.0,,81.0,70.0,,,80.0,82.0,,,71.0,,62.0,,,,78.0,,79.0,83.0,75.0,81.0,,,,,,69.0,74.0,78.0,77.0,,,,,,,,,7.0,13.0,11.0,,,,,,,81.0,83.0,82.0,,,82.0,84.0,83.0,82.0,,20.0,,0.0,,,0.0,
84,,23.0,190.0,75.0,1890.0,416.0,,,,,,,69.0,,86.0,,,26.0,,,,70.0,53.0,36.0,78.0,76.0,,77.0,58.0,,57.0,49.0,,,82.0,37.0,,85.0,,57.0,47.0,82.0,87.0,87.0,,,,9.0,11.0,12.0,61.0,63.0,,,,63.0,,,,70.0,,,,,,83.0,,,,1.0,,,0.0
84,91.0,23.0,189.0,,,434.0,0.0,4.0,4.0,,,79.0,79.0,84.0,45.0,,74.0,,,84.0,,,,,,,,85.0,77.0,84.0,,74.0,75.0,,69.0,78.0,42.0,38.0,82.0,,73.0,,39.0,,,,8.0,11.0,,12.0,,82.0,82.0,82.0,82.0,,,85.0,81.0,85.0,68.0,66.0,68.0,65.0,59.0,,,0.0,0.0,,,0.0,1.0
84,,22.0,181.0,72.0,2110.0,,,4.0,5.0,,83.0,,,88.0,40.0,,,,,83.0,,,83.0,,76.0,,84.0,83.0,88.0,83.0,84.0,80.0,76.0,,62.0,,,40.0,,,68.0,,30.0,,35.0,13.0,,14.0,,14.0,,84.0,,,84.0,84.0,87.0,,,85.0,,,67.0,63.0,,63.0,23.0,,,1.0,0.0,0.0,
84,87.0,23.0,,,2229.0,479.0,1.0,,4.0,,92.0,75.0,79.0,,,78.0,84.0,75.0,,81.0,74.0,,77.0,74.0,,,,93.0,82.0,,,80.0,79.0,,72.0,,,78.0,78.0,77.0,60.0,,75.0,76.0,,,,14.0,,,,81.0,,80.0,,81.0,82.0,,81.0,84.0,,,,83.0,,,18.0,,0.0,,0.0,,
84,89.0,21.0,185.0,,,,0.0,4.0,4.0,3.0,94.0,,77.0,,76.0,,,64.0,72.0,82.0,59.0,,72.0,44.0,67.0,84.0,96.0,,,84.0,,74.0,78.0,,,,,,77.0,,,,76.0,77.0,,11.0,11.0,6.0,5.0,14.0,,82.0,80.0,,80.0,,,,81.0,,,81.0,,84.0,80.0,84.0,21.0,1.0,,0.0,,,0.0
84,87.0,,185.0,,2075.0,,,3.0,,1.0,71.0,,74.0,76.0,82.0,,,,,,50.0,78.0,,,84.0,79.0,,74.0,,81.0,67.0,,,,79.0,65.0,,85.0,,79.0,71.0,83.0,82.0,84.0,,8.0,11.0,,,,,,73.0,73.0,,,,76.0,81.0,,80.0,,80.0,,83.0,,,,,1.0,1.0,0.0,
